BrukerID,Kjonn,Alder,Jobb,Postkode
3588,M,25,7,30041
3589,F,35,6,23229
3590,M,25,0,97401
3591,F,35,1,54650
3592,F,25,4,55455
3593,M,50,6,01545
3594,M,25,20,97030
3595,M,25,14,45383
3596,F,50,7,12866
3597,M,35,0,55402
3598,M,25,0,48314
3599,F,25,0,84037
3600,M,18,4,45251
3601,M,25,1,06877
3602,M,45,20,43201
3603,M,45,0,02131
3604,M,18,12,55112
3605,M,25,12,53716
3606,F,35,7,07601
3607,M,25,7,55346
3608,M,18,0,23518
3609,M,25,17,933
3610,F,56,13,95050
3611,M,50,16,95070
3612,M,18,15,94061
3613,F,25,3,32580
3614,M,35,98,30318
3615,M,18,4,443
3616,M,25,1,56187
3617,M,45,12,64117
3618,M,25,17,97030
3619,M,45,17,13152
3620,M,25,0,55987
3621,F,18,4,469
3622,F,18,4,21046
3623,F,35,0,55125
3624,M,25,6,43551
3625,F,25,5,40241
3626,F,25,3,85226
3627,M,50,11,04102
3628,M,25,14,97203
3629,M,1,10,91326
3630,M,18,0,63116
3631,M,25,12,94086
3632,F,18,4,60613
3633,M,35,2,45243
3634,M,35,12,640
3635,M,25,4,22903
3636,M,35,14,85282
3637,M,35,12,98033
3638,M,18,0,80906
3639,F,35,3,60187
3640,M,18,0,80302
3641,F,18,12,29708
3642,F,35,1,55417
3643,M,1,10,44906
3644,M,25,6,94108
3645,F,25,7,90230
3646,M,18,10,92704
3647,M,25,11,55409
3648,M,35,12,32935
3649,M,25,3,75006
3650,M,25,14,04240
3651,M,18,0,677
3652,M,25,8,92115
3653,M,56,1,80303
3654,M,25,12,769
3655,M,18,19,55912
3656,M,18,4,31602
3657,F,25,0,22043
3658,M,25,0,55126
3659,F,35,0,65550
3660,M,35,16,695
3661,M,18,4,44502
3662,F,18,4,97233
3663,M,50,17,501
3664,M,45,20,98027
3665,M,35,1,32312
3666,F,25,0,40241
3667,M,45,1,60115
3668,F,45,9,720
3669,M,35,16,92630
3670,M,25,14,24450
3671,M,25,12,83815
3672,M,56,13,85248
3673,F,25,7,94121
3674,M,25,17,78666
3675,M,35,7,95031
3676,F,1,0,27245
3677,M,25,16,53714
3678,M,56,13,12124
3679,M,25,12,88005
3680,F,50,3,37772
3681,M,35,0,07002
3682,M,35,16,77301
3683,M,35,16,508
3684,M,25,11,37931
3685,M,25,16,37922
3686,M,25,12,98033
3687,M,18,19,98034
3688,M,56,6,48070
3689,F,18,19,46556
3690,M,35,0,92821
3691,M,25,4,98102
3692,M,56,11,48070
3693,M,45,16,94536
3694,M,25,3,98037
3695,M,35,11,44515
3696,M,25,7,06854
3697,M,18,14,97123
3698,F,25,0,11217
3699,M,56,16,60610
3700,F,25,14,78251
3701,M,25,7,55105
3702,M,25,0,30068
3703,F,18,14,85705
3704,F,25,7,78666
3705,M,18,4,61820
3706,M,18,4,91325
3707,M,25,1,91730
3708,M,50,7,07405
3709,F,25,1,91901
3710,M,18,0,10002
3711,M,25,18,37922
3712,F,25,98,98034
3713,F,56,13,78737
3714,M,25,2,20036
3715,M,50,7,94114
3716,M,45,17,94931
3717,M,25,7,606
3718,M,25,0,98122
3719,M,18,4,95616
3720,M,25,2,78748
3721,M,25,0,91107
3722,M,35,0,06810
3723,M,18,0,63011
3724,M,25,20,98105
3725,F,35,3,95826
3726,M,35,0,30906
3727,M,35,18,17350
3728,M,25,20,55408
3729,M,35,1,08904
3730,F,50,98,95032
3731,M,1,10,44224
3732,M,25,15,14803
3733,M,50,0,43617
3734,M,25,20,90048
3735,M,25,7,85257
3736,M,56,17,28704
3737,M,35,7,98103
3738,M,25,0,14613
3739,F,18,4,90025
3740,M,25,17,02140
3741,M,25,7,42518
3742,M,45,11,03301
3743,F,45,0,40204
3744,F,35,0,37920
3745,F,35,0,96797
3746,M,25,0,06096
3747,M,25,3,98034
3748,M,25,7,625
3749,M,35,7,80304
3750,M,25,17,52402
3751,M,18,16,11209
3752,M,45,17,346
3753,M,25,14,55414
3754,M,25,18,85213
3755,M,25,17,95126
3756,M,35,16,92129
3757,M,35,14,02038
3758,M,45,1,91335
3759,M,35,14,60538
3760,M,25,8,95380
3761,M,50,17,39567
3762,F,56,1,55406
3763,M,35,0,29631
3764,M,18,12,90210
3765,F,50,12,95472
3766,M,1,10,55345
3767,M,50,1,19481
3768,F,35,4,19104
3769,F,25,4,53703
3770,M,25,17,80112
3771,M,25,17,22181
3772,M,50,17,85712
3773,M,56,13,27514-3540
3774,M,1,10,20876
3775,M,25,12,60068
3776,F,18,4,93117
3777,M,56,1,93003
3778,F,18,0,10543
3779,F,25,20,674
3780,M,35,1,97321
3781,F,1,0,44260
3782,M,18,20,85054
3783,M,50,13,87502
3784,M,25,5,12308
3785,M,35,0,91504
3786,M,25,12,95814
3787,F,18,4,14433
3788,F,35,1,93103
3789,M,35,7,75080
3790,M,50,12,839
3791,F,50,16,807
3792,F,18,0,84109
3793,M,25,14,02465
3794,M,18,2,27514
3795,M,45,7,30253
3796,M,45,12,40515
3797,F,25,1,23603
3798,M,25,7,92103
3799,M,35,12,10025
3800,M,25,2,20037
3801,M,35,6,75080
3802,M,35,6,95521
3803,M,25,0,80538
3804,M,45,17,07649
3805,M,35,17,20009
3806,F,25,4,89431
3807,M,18,4,98312
3808,M,18,7,10016
3809,M,25,0,43623
3810,F,25,4,94110
3811,F,25,15,03255
3812,M,18,4,70118
3813,M,25,98,82601
3814,F,56,7,10019
3815,F,18,0,20121
3816,M,35,12,640
3817,M,25,0,77025
3818,M,35,12,640
3819,F,35,9,535
3820,F,25,16,80401
3821,M,25,15,03755
3822,M,18,16,496
3823,M,56,1,44107
3824,M,50,7,01915
3825,M,18,0,37211
3826,M,25,2,10019
3827,M,25,5,74055
3828,M,18,4,98606
3829,M,25,17,98115
3830,M,25,0,46802
3831,F,18,4,76201
3832,M,25,7,625
3833,M,25,4,60614
3834,F,1,10,02906
3835,F,56,0,08055
3836,M,50,16,97116
3837,M,18,4,78705
3838,M,25,17,02176
3839,F,25,16,96860
3840,M,25,0,90024
3841,M,18,17,98122
3842,M,1,10,89509
3843,M,35,17,55113
3844,M,25,7,10012
3845,F,45,16,48103
3846,M,56,3,89185
3847,M,18,4,12188
3848,M,18,0,78237
3849,M,56,1,04056
3850,F,25,16,99224
3851,M,25,1,23462
3852,M,25,18,60441
3853,F,35,9,13066
3854,M,25,7,02139
3855,M,35,8,10014
3856,M,45,11,22122
3857,F,45,16,14468
3858,M,18,5,36109
3859,M,35,2,55104
3860,M,18,1,62522
3861,M,18,19,30350
3862,F,35,14,19147
3863,M,50,11,04210
3864,F,35,0,42420
3865,F,25,0,06040
3866,F,18,4,43612
3867,M,35,1,04032
3868,M,18,7,10016
3869,M,56,1,45224
3870,F,25,0,53719
3871,F,25,17,92084
3872,M,18,15,45215
3873,F,18,0,11215
3874,F,45,7,30260
3875,M,25,17,77059
3876,M,35,7,408
3877,M,18,16,06510
3878,M,50,13,33015
3879,M,18,6,60611
3880,F,25,4,94610
3881,M,35,16,508
3882,M,25,5,85705
3883,M,1,10,76013
3884,F,25,3,50266
3885,M,25,0,80202
3886,M,25,20,90048
3887,F,18,20,63026
3888,M,25,4,27510
3889,M,25,0,30606
3890,M,25,12,53130
3891,F,18,6,92122
3892,M,25,12,90712
3893,M,25,17,78765
3894,M,35,0,92649
3895,M,25,17,55128
3896,M,35,0,76031
3897,M,50,2,90029
3898,F,18,4,78666
3899,M,35,17,657
3900,M,18,98,15213
3901,F,18,4,93940
3902,M,18,0,44685
3903,F,25,3,92116
3904,F,25,7,01562
3905,M,25,15,70809-2612
3906,M,56,0,92115
3907,M,18,3,92278
3908,F,18,4,45750
3909,M,18,16,55129
3910,M,25,20,48309
3911,M,1,10,94133
3912,F,18,0,02143
3913,F,45,0,73069
3914,M,45,2,10009
3915,F,25,0,53713
3916,M,1,0,46979
3917,M,18,19,12133
3918,F,45,0,70460
3919,M,25,14,02134
3920,F,25,0,94110
3921,F,18,4,34243
3922,F,25,1,02460
3923,M,25,7,94109
3924,F,25,16,94904
3925,F,45,15,514
3926,F,25,7,80228
3927,M,50,7,55075
3928,M,35,7,02766
3929,M,25,2,94117
3930,M,35,15,55117
3931,M,18,0,677
3932,M,35,7,95076
3933,M,25,6,68108
3934,M,25,17,77521
3935,F,18,0,20815
3936,M,25,1,48105
3937,M,25,14,94133
3938,M,35,17,11554
3939,M,25,4,55408
3940,M,35,17,94132
3941,M,56,6,94030
3942,M,35,1,49307
3943,F,18,1,60914
3944,M,35,12,94530
3945,M,25,17,09056
3946,M,45,1,557
3947,M,18,4,04901
3948,M,45,0,45248
3949,M,35,0,85310
3950,F,25,14,80230
3951,M,35,18,13146
3952,M,50,0,45420
3953,M,18,12,78750
3954,F,18,4,737
3955,M,1,0,53711
3956,M,50,7,55016
3957,M,18,10,78230
3958,M,35,0,10471
3959,M,35,6,60025
3960,F,18,5,92870
3961,M,18,2,21222
3962,M,18,0,02780
3963,M,50,0,200
3964,M,50,16,19425
3965,M,35,0,460
3966,M,18,4,55104
3967,M,35,0,675
3968,F,25,4,66044
3969,M,18,4,27607
3970,M,25,17,02135
3971,F,50,0,66762
3972,F,50,0,44319
3973,M,18,17,94941
3974,F,35,1,47933
3975,M,35,1,91711
3976,M,25,0,60201
3977,F,1,0,756
3978,F,18,0,77005
3979,F,25,0,33067-1400
3980,M,35,7,20191
3981,M,18,4,85210
3982,M,35,12,640
3983,F,35,16,03301
3984,F,50,13,03851
3985,F,35,11,279
3986,M,56,0,08904
3987,F,25,98,10022
3988,M,25,0,12833
3989,F,35,0,20715
3990,M,56,1,90210
3991,M,56,13,94134
3992,M,35,19,55421
3993,M,35,17,657
3994,M,35,98,06108
3995,F,56,8,90210
3996,M,56,6,62707
3997,M,35,20,19108
3998,M,18,4,53711
3999,M,35,7,07028
4000,M,18,4,06459
4001,M,35,17,03054
4002,F,50,20,27516
4003,M,25,4,54902
4004,M,25,0,29369
4005,F,25,3,90020
4006,F,25,0,94107
4007,M,25,0,75007
4008,M,1,19,03109
4009,M,56,1,42503
4010,M,35,17,48083
4011,F,1,0,55403
4012,M,25,16,22801
4013,F,45,15,44106
4014,M,35,1,53706
4015,F,35,12,55303
4016,M,50,13,90266
4017,F,25,1,91790
4018,F,50,0,46815
4019,M,18,4,14853
4020,M,35,17,33433
4021,M,25,4,55113
4022,M,50,0,13041
4023,M,45,3,50312
4024,M,50,0,93003
4025,M,35,4,37917
4026,M,25,4,16802
4027,F,25,12,77019
4028,M,25,5,55100
4029,M,35,0,60640
4030,F,45,9,95661
4031,M,18,4,01003
4032,M,35,19,94930
4033,F,35,0,20670
4034,F,35,98,54220
4035,M,18,1,30115
4036,M,25,1,55406
4037,M,25,0,92078
4038,F,25,7,02332
4039,M,25,15,78250
4040,M,18,4,90024
4041,M,25,11,20164
4042,M,25,0,33460
4043,F,25,17,01701
4044,M,25,2,55113
4045,F,25,17,48239
4046,M,25,4,48127
4047,M,35,1,55343
4048,F,25,17,97201
4049,M,45,2,94618
4050,M,18,0,98103
4051,F,25,4,78223
4052,M,18,4,03106
4053,M,35,17,95401
4054,M,35,0,13207
4055,M,35,17,94533
4056,M,35,14,94533
4057,F,25,1,77707
4058,M,18,12,97330
4059,M,45,1,85721
4060,M,25,12,92688
4061,F,25,6,89523
4062,M,25,20,79912
4063,M,18,4,84112-2004
4064,M,35,0,98136
4065,M,25,3,50311
4066,M,25,0,10016
4067,M,25,0,94121
4068,M,50,20,48104
4069,M,50,17,63033
4070,M,18,2,19464
4071,M,35,7,01776
4072,M,25,17,94602
4073,M,25,15,99353
4074,M,56,0,02726
4075,M,56,16,587
4076,M,35,0,60076
4077,M,25,2,95008
4078,F,18,3,10017
4079,F,56,6,23225
4080,M,45,1,63105
4081,M,45,7,533
4082,F,25,7,60422
4083,M,25,7,22314
4084,F,18,4,56401
4085,M,25,2,94131
4086,M,25,7,43228
4087,M,25,20,98101
4088,M,25,0,23456
4089,M,50,19,13903
4090,F,35,1,295
4091,M,56,16,70072
4092,M,45,0,02021
4093,M,35,14,484
4094,F,35,7,19143
4095,F,18,4,55455
4096,M,25,4,22903
4097,F,35,12,01464
4098,M,35,7,408
4099,M,25,1,53706
4100,M,18,0,97469
4101,M,18,20,80218
4102,F,25,0,67846
4103,M,25,7,98102
4104,F,18,1,06279
4105,M,18,4,78250
4106,M,25,0,56301
4107,M,25,19,97209
4108,M,45,0,78703
4109,M,25,2,23188
4110,M,18,2,97211
4111,M,18,4,48104
4112,M,25,0,55436
4113,M,35,1,06417
4114,F,35,0,48034
4115,M,25,4,24060
4116,F,18,11,29063
4117,M,35,1,29706
4118,M,25,12,37914
4119,M,25,7,36102
4120,M,18,15,94015
4121,M,56,13,49307
4122,F,25,20,60640
4123,M,35,1,94518
4124,M,35,16,19003
4125,F,45,15,59840
4126,F,18,4,22904
4127,M,35,0,95521
4128,M,56,1,55116
4129,M,25,7,77252
4130,F,25,7,78757
4131,M,25,0,80903
4132,F,45,0,55105
4133,F,35,3,48073
4134,M,25,4,94305
4135,M,18,98,49855
4136,M,45,0,53818
4137,M,25,0,16101
4138,M,1,19,75602
4139,M,35,1,08854-3115
4140,M,45,7,55016
4141,F,35,20,44303
4142,M,45,1,60091
4143,M,45,11,03301
4144,F,45,20,91436
4145,F,25,1,01860
4146,M,25,4,16801
4147,M,1,10,95123
4148,M,25,20,50265
4149,M,25,7,37027
4150,M,18,14,90292
4151,M,25,2,11105
4152,M,35,1,71711
4153,M,25,0,48197
4154,F,35,9,46815
4155,M,25,17,91776
4156,M,25,98,56520
4157,F,18,20,743
4158,F,18,4,552
4159,M,18,19,17517
4160,M,1,10,13066
4161,M,45,1,22314
4162,F,25,0,37211
4163,F,18,4,02464
4164,M,25,17,20194
4165,M,25,2,30303
4166,M,45,7,55066
4167,M,18,4,97361
4168,M,56,16,79930
4169,F,18,4,59715
4170,M,35,17,55106
4171,F,50,11,94102
4172,M,50,13,98201
4173,M,25,15,02135
4174,M,25,12,78660
4175,M,45,18,77630
4176,M,50,0,07746
4177,F,45,3,44555
4178,F,50,12,55391
4179,F,1,0,25801
4180,M,45,13,77706
4181,M,18,0,92037
4182,M,25,6,15146
4183,M,25,17,53188
4184,M,25,2,84321
4185,F,25,14,12189
4186,M,18,0,43650
4187,M,25,14,55104
4188,M,25,8,24502
4189,M,35,0,55127
4190,M,25,0,21555
4191,M,25,16,55426
4192,M,18,4,55116
4193,F,1,10,87123
4194,F,50,2,33334
4195,F,25,0,06810
4196,M,35,14,22180
4197,M,25,20,645
4198,M,25,0,10580
4199,F,25,0,55108
4200,M,25,7,625
4201,F,25,7,86001
4202,M,35,6,99516
4203,M,25,4,90069
4204,M,35,14,653
4205,M,1,10,99203
4206,F,18,4,91030
4207,M,45,5,98502
4208,F,25,14,55104
4209,F,35,0,92630
4210,M,25,17,48092
4211,F,35,0,482
4212,M,25,12,85226
4213,F,1,10,29146
4214,M,45,14,60045
4215,F,1,0,92620
4216,F,25,7,14136
4217,M,25,20,41706
4218,M,25,1,77803
4219,M,25,20,90046
4220,F,35,9,30338
4221,M,35,1,541
4222,M,18,12,78759
4223,M,35,7,39652
4224,M,25,7,606
4225,M,45,98,97124
4226,M,45,1,557
4227,M,18,14,43725
4228,M,35,0,91505
4229,M,45,1,557
4230,F,25,9,49424
4231,F,45,12,61554
4232,M,45,15,93555
4233,M,50,13,94089
4234,F,45,7,33324
4235,F,18,0,93107
4236,M,25,0,21532
4237,M,18,4,94403
4238,M,25,12,95158
4239,M,35,1,55454
4240,M,25,7,77006
4241,M,1,0,98103
4242,M,25,0,10016
4243,M,45,1,81004
4244,M,18,4,47306
4245,M,25,17,38104
4246,M,18,4,443
4247,M,25,0,91101
4248,M,25,12,0956456
4249,M,35,17,22810
4250,M,45,0,750
4251,F,50,7,55082
4252,F,35,7,80122
4253,M,50,20,621
4254,F,25,7,85260
4255,F,45,3,55125
4256,F,25,1,04210
4257,M,18,16,94709
4258,M,25,18,92123
4259,M,25,7,94306
4260,F,18,12,05055
4261,M,50,7,10805
4262,M,35,7,19462
4263,M,25,6,77030
4264,F,25,5,60441
4265,M,25,6,49707
4266,M,25,17,55344
4267,M,18,1,60626
4268,F,25,17,91007
4269,F,35,15,53704
4270,M,18,4,53190
4271,F,25,7,92117
4272,M,1,10,56137
4273,F,18,3,32219
4274,M,18,18,52301
4275,M,18,4,97850
4276,M,18,0,49503-1313
4277,M,35,7,15203
4278,M,25,16,07302
4279,M,35,14,75005
4280,F,50,0,04259
4281,M,25,7,40205
4282,M,25,0,10016
4283,F,25,7,94115
4284,M,25,0,50265
4285,M,45,7,573
4286,M,25,0,12590
4287,M,50,13,37923
4288,M,1,10,49544
4289,F,1,10,02332
4290,F,25,12,07730
4291,M,25,20,90066
4292,M,18,20,94410
4293,M,50,6,43402
4294,F,18,4,02138
4295,M,35,17,84067
4296,M,1,10,60148
4297,M,18,1,04101
4298,M,18,7,55337
4299,M,45,1,33705
4300,F,50,17,87031
4301,M,35,11,507
4302,M,45,7,48170
4303,M,35,1,44077
4304,F,18,4,53711
4305,M,25,0,55417
4306,M,25,4,04101
4307,M,25,12,92130
4308,M,25,7,02840
4309,M,18,4,90241
4310,M,25,0,55119
4311,M,18,0,17844
4312,M,35,7,78759
4313,F,25,2,83712
4314,F,18,4,95132
4315,M,25,0,11788
4316,M,18,6,10004
4317,M,18,4,94118
4318,M,25,11,60603
4319,F,50,20,88005
4320,M,25,12,98102
4321,M,25,0,361069
4322,M,35,6,50265
4323,M,35,1,13215
4324,M,35,7,408
4325,M,25,4,61761
4326,M,18,0,31211
4327,F,50,4,20902
4328,M,25,4,26508
4329,M,35,15,83616
4330,F,45,1,43214
4331,M,18,12,89118
4332,M,35,7,55124
4333,F,18,4,22310
4334,F,35,0,94043
4335,M,18,15,06114
4336,M,25,7,60137
4337,M,25,17,01752
4338,M,25,0,55106
4339,M,45,17,88005-4313
4340,M,25,19,06614
4341,F,35,0,94109
4342,M,35,7,19808
4343,M,50,0,62234
4344,M,35,17,22309
4345,M,25,0,10014
4346,M,35,1,08107
4347,M,35,20,98106
4348,M,25,12,00926
4349,F,25,7,12533
4350,M,56,13,75703
4351,M,35,6,21202
4352,M,25,12,19067
4353,M,25,0,539
4354,M,25,0,19072
4355,F,35,17,48098
4356,M,25,12,02138
4357,M,50,16,60302
4358,M,25,0,45459
4359,F,25,0,46774
4360,M,18,4,10027
4361,M,35,1,02144
4362,M,25,1,93420-2852
4363,M,50,7,75023
4364,M,25,6,70003
4365,F,18,4,59715
4366,M,35,17,44301
4367,M,25,1,97405
4368,F,1,10,55068
4369,F,1,10,74114
4370,M,1,10,396
4371,F,56,6,77005
4372,F,35,9,43420
4373,M,25,7,55108
4374,F,56,13,90066
4375,M,25,17,80461
4376,M,35,0,92103
4377,M,45,17,40031
4378,F,18,4,552
4379,M,25,1,94025
4380,M,50,13,89052
4381,M,25,4,02139
4382,F,56,1,15701
4383,M,35,17,48313
4384,F,18,0,20003
4385,F,35,0,13064
4386,F,25,3,97401
4387,M,25,4,43201
4388,F,25,98,11215
4389,F,50,13,34691
4390,M,25,0,10549
4391,F,35,9,17055
4392,F,1,0,24179
4393,M,25,0,70119
4394,M,25,3,94123
4395,F,25,4,96817
4396,F,25,7,07090
4397,M,25,14,37127
4398,M,35,7,90026
4399,F,35,9,06074
4400,M,1,10,48073
4401,M,25,2,91910
4402,M,35,7,11050
4403,F,25,4,43201
4404,F,25,0,01950
4405,M,25,12,55418
4406,M,25,14,77450
4407,M,18,5,98465
4408,F,45,6,95209
4409,F,56,12,90290
4410,F,45,1,90601
4411,F,35,7,78704
4412,F,35,14,39180
4413,M,56,7,28754
4414,M,35,7,30071
4415,M,25,3,00918
4416,M,25,0,10013
4417,M,45,12,55449
4418,M,56,7,01040
4419,M,35,0,55459
4420,M,50,16,73069-5429
4421,M,35,17,22030
4422,M,25,0,33073
4423,M,45,1,92407
4424,M,25,12,98056
4425,M,25,1,20653
4426,M,18,3,55422
4427,M,25,0,55406
4428,M,18,12,37032
4429,M,35,0,460
4430,M,45,17,78750
4431,F,18,0,95404
4432,M,45,0,97520
4433,M,35,7,90274
4434,F,45,0,55976
4435,M,18,4,94111
4436,F,25,0,50613
4437,M,45,3,04011
4438,M,18,15,420
4439,F,25,1,95617
4440,M,50,6,13210
4441,M,18,15,96661
4442,M,18,4,45231
4443,F,56,13,93448
4444,M,25,7,55311
4445,M,56,14,55337
4446,M,50,17,91977
4447,M,18,4,27514
4448,M,25,15,55455
4449,M,45,2,19104
4450,M,45,11,22204
4451,M,25,0,42025
4452,M,35,17,91107
4453,M,18,12,55108
4454,F,25,1,02453
4455,M,35,0,06403
4456,M,45,8,21559
4457,F,45,5,811
4458,F,35,9,61270
4459,M,25,17,11106
4460,M,45,17,18036
4461,M,25,4,10016
4462,F,35,14,45243
4463,M,18,4,06459
4464,F,45,15,77040
4465,M,56,13,37830
4466,F,25,2,90292
4467,M,50,4,626
4468,M,1,0,08820
4469,M,45,11,70802
4470,M,35,1,45208
4471,M,35,16,10014
4472,M,50,0,08816
4473,M,25,0,45237
4474,F,25,20,94014
4475,M,56,1,85718
4476,M,50,1,37932
4477,M,45,12,01603
4478,M,35,7,55409
4479,F,45,1,02476
4480,F,25,7,03848
4481,F,18,4,31207
4482,M,25,7,62522
4483,M,25,7,08234
4484,M,25,0,94022
4485,F,18,4,95602
4486,F,35,12,55555
4487,M,25,5,60010
4488,M,18,4,11580
4489,M,35,0,60061
4490,M,35,0,33174
4491,M,25,4,22207
4492,F,50,5,60181
4493,F,18,0,48823
4494,F,35,1,55107
4495,M,50,1,34683
4496,M,56,0,32043
4497,M,35,0,94131
4498,M,35,6,54751
4499,F,1,10,10025
4500,F,25,9,46580
4501,M,25,7,98115
4502,M,45,7,02116
4503,F,18,4,92833
4504,M,25,12,92728
4505,M,25,17,71301
4506,F,25,6,79416
4507,M,35,6,20901
4508,M,56,7,10522
4509,M,25,19,59602
4510,M,25,20,19114
4511,M,50,14,379
4512,M,35,17,82604
4513,M,25,0,02135
4514,M,18,12,98225
4515,F,1,10,55311
4516,M,25,16,528
4517,M,18,4,55120
4518,M,35,1,90504
4519,M,56,14,11779
4520,M,56,13,44143
4521,M,18,19,67218
4522,M,56,7,491
4523,F,18,17,97070
4524,M,18,14,26301
4525,M,25,7,37206
4526,M,25,0,55408
4527,F,45,6,42420
4528,M,50,17,14650
4529,M,25,0,10002
4530,F,35,0,90403
4531,F,45,1,60417
4532,F,25,0,32225
4533,F,35,11,15116
4534,M,25,98,70458
4535,M,25,2,93950
4536,F,35,7,97401
4537,M,18,4,33168
4538,F,35,7,89128
4539,F,25,0,55110
4540,F,45,0,42420
4541,F,25,19,98102
4542,F,25,14,23221
4543,M,18,0,46304
4544,M,25,16,94014
4545,M,18,14,10024
4546,M,35,2,55423
4547,M,18,4,90024
4548,F,25,1,55417
4549,M,18,4,32720
4550,M,1,4,10012
4551,M,18,4,23233
4552,M,35,7,31047
4553,M,56,13,46143
4554,M,25,14,05448
4555,M,25,0,75230
4556,M,25,18,14620
4557,M,25,17,933
4558,M,35,1,59801
4559,M,18,4,54902
4560,M,1,10,63123-1507
4561,M,35,2,94587
4562,M,25,20,60615
4563,M,45,1,13214
4564,M,25,5,98380
4565,M,18,4,97215
4566,M,1,10,03756
4567,F,45,16,55116
4568,M,25,4,27278
4569,M,45,1,13114
4570,M,18,4,53706
4571,F,18,4,48104
4572,M,25,17,29401
4573,F,25,4,94117
4574,M,1,10,558
4575,M,35,0,80222
4576,F,56,15,644
4577,M,25,0,94930-2010
4578,F,56,15,97367
4579,M,35,0,675
4580,M,18,0,91505
4581,M,25,0,71731
4582,M,35,12,97132
4583,M,25,20,64112
4584,M,18,17,22304
4585,F,25,9,32212
4586,M,35,0,90027
4587,M,25,0,11040
4588,F,45,14,75006
4589,M,18,0,95326
4590,M,25,14,02142
4591,M,25,5,97213
4592,M,25,2,77056
4593,M,45,17,15204
4594,M,35,1,93105
4595,M,45,4,77009
4596,M,56,16,95407
4597,M,18,4,12309
4598,F,18,4,64093
4599,M,35,2,97214
4600,M,18,2,90025
4601,M,18,0,55414
4602,M,25,11,641
4603,M,56,7,39211
4604,F,18,14,94114
4605,M,25,6,89123
4606,F,50,1,60089
4607,M,18,0,57103
4608,M,35,14,91324
4609,M,25,11,10023
4610,M,18,4,97330
4611,M,25,17,94538
4612,M,25,18,13126
4613,M,45,12,90277
4614,M,25,0,37601
4615,M,25,0,19320
4616,M,50,14,95129
4617,F,25,4,77006
4618,M,25,0,32444
4619,M,18,4,10027
4620,M,45,0,27312
4621,M,18,12,36115
4622,M,50,0,11947
4623,M,18,0,96002
4624,M,56,13,72764
4625,M,25,20,17022
4626,F,35,0,49464
4627,M,35,1,55110
4628,M,35,0,97333
4629,M,25,0,22903
4630,M,25,7,60015
4631,M,25,17,11354
4632,F,45,0,60302
4633,M,25,2,02903
4634,M,18,4,457
4635,M,18,4,22030
4636,M,35,3,48827
4637,M,45,7,573
4638,M,25,17,94122
4639,M,1,0,02780
4640,M,35,0,30030
4641,M,25,0,98226
4642,M,35,0,22124
4643,M,35,17,63126
4644,M,35,6,33615
4645,M,25,12,94131
4646,F,50,7,94611
4647,M,25,17,53545
4648,F,25,1,55413
4649,M,35,1,90048
4650,F,18,14,50401
4651,M,18,14,286
4652,M,45,14,05602
4653,M,25,0,96931
4654,M,45,17,32024
4655,M,35,12,947
4656,M,18,14,32825
4657,M,35,1,53704
4658,M,45,0,13131
4659,M,35,17,01890
4660,M,45,0,01950
4661,M,56,13,37830
4662,M,50,1,535
4663,F,50,17,55441
4664,M,35,16,30034
4665,F,50,2,22207
4666,M,25,17,31311
4667,M,50,7,43081
4668,F,25,0,48103
4669,M,25,6,94404
4670,M,18,12,80503
4671,F,18,0,48104
4672,M,35,7,11747
4673,M,35,6,19027
4674,M,35,6,75225
4675,M,18,4,15213
4676,F,50,3,55112
4677,F,25,3,02828
4678,M,18,0,92656
4679,M,50,0,90803
4680,M,18,10,99016
4681,M,56,13,02356
4682,F,25,3,55127
4683,F,45,1,10469
4684,M,56,13,12570
4685,F,25,3,17522
4686,M,18,4,48202
4687,M,25,12,04106
4688,M,35,0,83704
4689,M,25,14,65023
4690,M,35,7,44325
4691,M,25,0,60611
4692,M,18,1,95814
4693,M,25,1,75207
4694,F,25,1,80020
4695,F,25,2,11201
4696,M,25,15,60611
4697,M,35,0,18360
4698,M,35,7,14302
4699,F,35,1,54880
4700,F,25,0,94114
4701,M,56,1,48104
4702,M,18,4,191004
4703,M,35,17,30024
4704,M,25,6,91103
4705,M,56,17,92069
4706,M,50,7,618
4707,M,25,17,79705
4708,M,45,1,44406
4709,M,35,7,77565
4710,F,50,1,55406
4711,F,18,4,552
4712,F,50,6,48094
4713,M,35,12,50325
4714,M,25,0,539
4715,M,56,17,49506
4716,M,25,2,90038
4717,M,50,12,60148
4718,M,50,1,13224
4719,M,18,4,457
4720,M,45,17,21742
4721,M,25,16,78411
4722,M,25,0,92346
4723,M,56,7,20003-2712
4724,F,18,4,469
4725,M,25,0,94110
4726,M,25,7,55408
4727,M,35,7,466
4728,F,18,4,60115
4729,F,1,0,80027
4730,M,50,7,37931
4731,M,25,7,60614
4732,M,25,0,44139
4733,F,25,7,43214
4734,M,25,11,04287
4735,F,25,5,28401
4736,F,1,0,76501
4737,M,18,4,10027
4738,M,35,12,10011
4739,M,35,0,89015
4740,F,45,0,80010
4741,M,25,4,75206
4742,M,25,0,47303
4743,M,35,0,65270
4744,M,25,4,77345
4745,M,18,20,63132
4746,M,50,14,13210
4747,M,25,1,55116
4748,M,18,4,19081
4749,M,18,10,02882
4750,M,25,7,92612
4751,M,18,4,90024
4752,M,35,0,07017
4753,F,25,12,53154
4754,M,25,7,77099
4755,M,45,11,06416
