FilmID,Tittel,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
3124,"Flintstones in Viva Rock Vegas, The (2000)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3125,Steel (1997),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3126,Soft Fruit (1999),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3127,"Killer Shrews, The (1959)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3128,Payback (1999),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3129,Unstrung Heroes (1995),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3130,Local Hero (1983),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3131,Home Alone 3 (1997),0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3132,Scary Movie (2000),0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3134,Autumn Heart (1999),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3135,Sweet Nothing (1995),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3136,Better Living Through Circuitry (1999),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3137,Last Summer in the Hamptons (1995),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3138,"Story of Us, The (1999)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3139,Slaughterhouse 2 (1988),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3140,Burnt By the Sun (Utomlyonnye solntsem) (1994),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3141,"Black Sabbath (Tre Volti Della Paura, I) (1963)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3142,Urban Legends: Final Cut (2000),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3143,G. I. Blues (1960),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3144,Saving Grace (2000),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3145,M (1931),0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
3146,Kronos (1973),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3147,Storefront Hitchcock (1997),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3148,Dirty Dancing (1987),0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3149,Son in Law (1993),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3150,Buddy (1997),0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3151,Losing Chase (1996),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3152,Heaven & Earth (1993),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3153,Hatchet For the Honeymoon (Rosso Segno Della Follia) (1969),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3154,"Hanging Garden, The (1997)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3155,Nick of Time (1995),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3156,Robin Hood: Prince of Thieves (1991),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3157,Free Willy 2: The Adventure Home (1995),0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3158,Topaz (1969),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3159,"Razor's Edge, The (1984)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3160,"NeverEnding Story II: The Next Chapter, The (1990)",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3161,"Dancer, Texas Pop. 81 (1998)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3162,Pink Flamingos (1972),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3163,"Thin Man, The (1934)",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3164,House of Dracula (1945),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3165,"Color Purple, The (1985)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3166,"Sticky Fingers of Time, The (1997)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3167,Butterfly Kiss (1995),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3168,Dick (1999),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3169,Clean Slate (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3170,Indiana Jones and the Last Crusade (1989),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3171,King Creole (1958),0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3172,Angels and Insects (1995),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3173,Human Traffic (1999),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3174,Modulations (1998),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3175,Montana (1998),1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
3176,Baraka (1992),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3177,"Maybe, Maybe Not (Bewegte Mann, Der) (1994)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3178,"Palm Beach Story, The (1942)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3179,Muppet Treasure Island (1996),0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3180,Man Facing Southeast (Hombre Mirando al Sudeste) (1986),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3181,Body Parts (1991),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3182,"Ipcress File, The (1965)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3183,"Inkwell, The (1994)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3184,"400 Blows, The (Les Quatre cents coups) (1959)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3185,Legend (1985),0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3186,"Odessa File, The (1974)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3187,Band of the Hand (1986),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3188,"Karate Kid III, The (1989)",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3189,Chuck & Buck (2000),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3190,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3191,"Last Picture Show, The (1971)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3192,Back to School (1986),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3193,Spice World (1997),0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3194,Irma la Douce (1963),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3195,Devil Girl From Mars (1954),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3196,"Client, The (1994)",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
3197,Halfmoon (Paul Bowles - Halbmond) (1995),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3198,Squanto: A Warrior's Tale (1994),0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3199,"Bloody Child, The (1996)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3200,Howards End (1992),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3201,"Usual Suspects, The (1995)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3202,American Beauty (1999),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3203,I Love Trouble (1994),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3204,"Postino, Il (The Postman) (1994)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3205,Three Colors: Blue (1993),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3206,Sgt. Bilko (1996),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3207,"Wooden Man's Bride, The (Wu Kui) (1994)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3208,"Bell, Book and Candle (1958)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3209,Without Limits (1998),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3210,"Nutty Professor, The (1996)",0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
3211,Bad Taste (1987),0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3212,Naked in New York (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3213,Open Season (1996),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3214,Star Trek IV: The Voyage Home (1986),1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3215,Moonraker (1979),1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3217,Grumpy Old Men (1993),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3218,Poison Ivy: New Seduction (1997),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3219,Dave (1993),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3220,Home Fries (1998),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3221,"Thomas Crown Affair, The (1968)",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3222,St. Elmo's Fire (1985),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3223,My Crazy Life (Mi vida loca) (1993),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3224,Waking Ned Devine (1998),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3225,"Princess Mononoke, The (Mononoke Hime) (1997)",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3226,Chinese Box (1997),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3227,"Waterboy, The (1998)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3228,Home Alone 2: Lost in New York (1992),0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3229,"Transformers: The Movie, The (1986)",1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
3230,Thomas and the Magic Railroad (2000),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3231,Crocodile Dundee II (1988),0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3232,Congo (1995),1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3233,Dog Park (1998),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3234,Natural Born Killers (1994),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3235,Something to Talk About (1995),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
3236,"South Park: Bigger, Longer and Uncut (1999)",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3237,"Kindred, The (1986)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3238,"Empty Mirror, The (1999)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3239,Being John Malkovich (1999),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3240,"Shawshank Redemption, The (1994)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3241,What Lies Beneath (2000),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3242,Analyze This (1999),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3243,It Came from Hollywood (1982),0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3244,Spirits of the Dead (Tre Passi nel Delirio) (1968),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3245,"Baby, The (1973)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3246,"Saint of Fort Washington, The (1993)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3247,"Search for One-eye Jimmy, The (1996)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3248,Easy Rider (1969),0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3249,Any Given Sunday (1999),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3250,Freaky Friday (1977),0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3251,"Uninvited Guest, An (2000)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3252,Affliction (1997),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3253,"Man Who Knew Too Much, The (1934)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3254,On the Ropes (1999),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3255,Tales from the Darkside: The Movie (1990),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3256,Fandango (1985),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3257,Better Off Dead... (1985),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3258,"Haunted World of Edward D. Wood Jr., The (1995)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3259,"Naked Man, The (1998)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3260,And Now for Something Completely Different (1971),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3261,"Birds, The (1963)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3262,True Crime (1999),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3263,Three to Tango (1999),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3264,Rollercoaster (1977),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3265,Jesus' Son (1999),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3266,About Last Night... (1986),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
3267,"American President, The (1995)",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
3268,"Sting, The (1973)",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3269,Angel on My Shoulder (1946),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3270,Little Shop of Horrors (1986),0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
3271,Who Framed Roger Rabbit? (1988),0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3272,"Way We Were, The (1973)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3273,Hercules (1997),0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3274,Waterworld (1995),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3275,Damien: Omen II (1978),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3276,Limelight (1952),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3277,Crossfire (1947),0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3278,Homeward Bound II: Lost in San Francisco (1996),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3279,"Prince of Central Park, The (1999)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3280,Terror in a Texas Town (1958),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3281,"Waiting Game, The (2000)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3282,Naturally Native (1998),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3283,Ferris Bueller's Day Off (1986),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3284,Sleepwalkers (1992),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3285,"Rich Man's Wife, The (1996)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3286,Fantastic Voyage (1966),0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3287,"Pawnbroker, The (1965)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3288,"Girl, Interrupted (1999)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3289,Three Amigos! (1986),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3290,"Bat Whispers, The (1930)",0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
3291,Soapdish (1991),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3292,Cronos (1992),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3293,To Live (Huozhe) (1994),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3294,Seven Days in May (1964),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3295,Operation Condor 2 (Longxiong hudi) (1990),1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3296,Absolute Power (1997),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3297,Hype! (1996),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3298,"War at Home, The (1996)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3299,Homegrown (1998),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3300,One Magic Christmas (1985),0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3301,Phantasm (1979),0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3302,Country (1984),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3303,Days of Heaven (1978),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3304,Firewalker (1986),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3305,Requiem for a Dream (2000),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3306,Committed (2000),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3307,"Last Time I Saw Paris, The (1954)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3308,If Lucy Fell (1996),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3309,"Devil's Advocate, The (1997)",0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
3310,Allan Quartermain and the Lost City of Gold (1987),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3311,Summer of Sam (1999),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3312,"English Patient, The (1996)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
3313,"Towering Inferno, The (1974)",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3314,Gumby: The Movie (1995),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3315,Friends & Lovers (1999),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
3316,Ayn Rand: A Sense of Life (1997),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3317,Jumpin' Jack Flash (1986),1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
3318,Madame Butterfly (1995),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3319,Annie Hall (1977),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3320,Return to Oz (1985),0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3321,Titan A.E. (2000),0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3322,Caught Up (1998),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3323,Ridicule (1996),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3324,Hellbound: Hellraiser II (1988),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3325,Santa Claus: The Movie (1985),0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3326,Tashunga (1995),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3327,"Thomas Crown Affair, The (1999)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3328,Guardian Angel (1994),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3329,Soul Food (1997),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3330,Marty (1955),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3331,My Own Private Idaho (1991),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3332,101 Dalmatians (1996),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3333,"Family Thing, A (1996)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3334,Happy Go Lovely (1951),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3335,For All Mankind (1989),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3336,Raw Deal (1948),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3337,American Pie (1999),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3338,Poetic Justice (1993),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3339,"Bad Seed, The (1956)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3340,Bittersweet Motel (2000),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3341,"Allnighter, The (1987)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3342,Asylum (1972),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3343,Harlem (1993),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3344,Fantasia 2000 (1999),0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3345,"Fog, The (1980)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3346,White Sands (1992),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3347,Gentleman's Agreement (1947),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3348,Gung Ho (1986),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3349,"Hidden, The (1987)",1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3350,"Grandview, U.S.A. (1984)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3351,"Butcher Boy, The (1998)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3352,Purple Noon (1960),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3353,Critical Care (1997),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3354,Rosie (1998),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3355,East is East (1999),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3356,Palmetto (1998),0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
3357,Prefontaine (1997),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3358,There's Something About Mary (1998),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3359,Splendor (1999),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3360,"Truman Show, The (1998)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3362,Eyes of Laura Mars (1978),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3364,"Prince of Egypt, The (1998)",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3365,"Myth of Fingerprints, The (1997)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3366,Patch Adams (1998),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3367,Marked for Death (1990),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3368,Trans (1998),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3370,Dying Young (1991),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3371,Deep Rising (1998),1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3372,Regret to Inform (1998),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3373,Two or Three Things I Know About Her (1966),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3374,"Preacher's Wife, The (1996)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3375,Withnail and I (1987),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3376,Milk Money (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3377,"Mummy's Hand, The (1940)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3378,Love in the Afternoon (1957),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3379,Soul Man (1986),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3380,"Quarry, The (1998)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3381,Austin Powers: The Spy Who Shagged Me (1999),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3382,Blackmail (1929),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3383,"Second Jungle Book: Mowgli & Baloo, The (1997)",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3384,Nina Takes a Lover (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3385,"Separation, The (La Séparation) (1994)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3386,Dunston Checks In (1996),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3387,Breakfast at Tiffany's (1961),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3388,Halloween II (1981),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3389,Nurse Betty (2000),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3390,Liar Liar (1997),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3391,Red Sorghum (Hong Gao Liang) (1987),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3392,Final Destination (2000),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3393,Homeward Bound: The Incredible Journey (1993),0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3394,"Iron Giant, The (1999)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
