FilmID,Tittel,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,Utgivelsesår,FAA
3296,Absolute Power (1997),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1997.0,32.93589743589744
3297,Hype! (1996),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1996.0,24.38095238095238
3298,"War at Home, The (1996)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996.0,29.894868
3299,Homegrown (1998),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1998.0,27.025
3300,One Magic Christmas (1985),0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1985.0,30.357142857142858
3301,Phantasm (1979),0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1979.0,29.825396825396826
3302,Country (1984),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1984.0,37.06666666666667
3303,Days of Heaven (1978),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1978.0,34.723684210526315
3304,Firewalker (1986),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986.0,29.25
3305,Requiem for a Dream (2000),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2000.0,25.47004608294931
3306,Committed (2000),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2000.0,19.555555555555557
3307,"Last Time I Saw Paris, The (1954)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1954.0,21.5
3308,If Lucy Fell (1996),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1996.0,25.318181818181817
3309,"Devil's Advocate, The (1997)",0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1997.0,26.482093663911847
3310,Allan Quartermain and the Lost City of Gold (1987),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987.0,22.5
3311,Summer of Sam (1999),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1999.0,27.610687022900763
3312,"English Patient, The (1996)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1996.0,31.980879541108987
3313,"Towering Inferno, The (1974)",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1974.0,33.125
3314,Gumby: The Movie (1995),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995.0,29.894868
3315,Friends & Lovers (1999),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1999.0,27.933333333333334
3316,Ayn Rand: A Sense of Life (1997),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997.0,28.25
3317,Jumpin' Jack Flash (1986),1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1986.0,30.402173913043477
3318,Madame Butterfly (1995),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1995.0,29.454545454545453
3319,Annie Hall (1977),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1977.0,33.25651720542231
3320,Return to Oz (1985),0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1985.0,24.35135135135135
3321,Titan A.E. (2000),0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2000.0,24.790123456790123
3322,Caught Up (1998),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1998.0,29.894868
3323,Ridicule (1996),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996.0,31.38888888888889
3324,Hellbound: Hellraiser II (1988),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1988.0,27.979166666666668
3325,Santa Claus: The Movie (1985),0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1985.0,31.068181818181817
3326,Tashunga (1995),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1995.0,29.894868
3327,"Thomas Crown Affair, The (1999)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1999.0,28.78688524590164
3328,Guardian Angel (1994),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1994.0,29.894868
3329,Soul Food (1997),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997.0,27.741935483870968
3330,Marty (1955),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1955.0,36.342465753424655
3331,My Own Private Idaho (1991),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1991.0,26.80188679245283
3332,101 Dalmatians (1996),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996.0,28.69918699186992
3333,"Family Thing, A (1996)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1996.0,27.805555555555557
3334,Happy Go Lovely (1951),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1951.0,29.894868
3335,For All Mankind (1989),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1989.0,30.4
3336,Raw Deal (1948),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1948.0,44.2
3337,American Pie (1999),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.0,24.53956834532374
3338,Poetic Justice (1993),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993.0,19.4
3339,"Bad Seed, The (1956)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1956.0,35.46478873239437
3340,Bittersweet Motel (2000),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2000.0,35.0
3341,"Allnighter, The (1987)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1987.0,35.0
3342,Asylum (1972),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1972.0,28.333333333333332
3343,Harlem (1993),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993.0,29.894868
3344,Fantasia 2000 (1999),0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1999.0,26.4275092936803
3345,"Fog, The (1980)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1980.0,29.319148936170212
3346,White Sands (1992),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1992.0,33.7037037037037
3347,Gentleman's Agreement (1947),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1947.0,37.24193548387097
3348,Gung Ho (1986),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1986.0,29.637931034482758
3349,"Hidden, The (1987)",1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1987.0,30.884615384615383
3350,"Grandview, U.S.A. (1984)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1984.0,35.0
3351,"Butcher Boy, The (1998)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1998.0,27.91891891891892
3352,Purple Noon (1960),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1960.0,28.285714285714285
3353,Critical Care (1997),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997.0,29.6
3354,Rosie (1998),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1998.0,35.0
3355,East is East (1999),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.0,30.396039603960396
3356,Palmetto (1998),0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1998.0,31.34285714285714
3357,Prefontaine (1997),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997.0,25.761904761904763
3358,There's Something About Mary (1998),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1998.0,25.929372197309416
3359,Splendor (1999),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.0,21.181818181818183
3360,"Truman Show, The (1998)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1998.0,26.26825396825397
3362,Eyes of Laura Mars (1978),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1978.0,38.3
3364,"Prince of Egypt, The (1998)",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1998.0,25.205574912891986
3365,"Myth of Fingerprints, The (1997)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1997.0,28.9375
3366,Patch Adams (1998),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1998.0,28.06179775280899
3367,Marked for Death (1990),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1990.0,30.928571428571427
3368,Trans (1998),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1998.0,25.0
3370,Dying Young (1991),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1991.0,25.304347826086957
3371,Deep Rising (1998),1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1998.0,28.51923076923077
3372,Regret to Inform (1998),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1998.0,48.333333333333336
3373,Two or Three Things I Know About Her (1966),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1966.0,31.666666666666668
3374,"Preacher's Wife, The (1996)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996.0,30.153846153846153
3375,Withnail and I (1987),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1987.0,30.205128205128204
3376,Milk Money (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1994.0,29.80952380952381
3377,"Mummy's Hand, The (1940)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1940.0,31.2
3378,Love in the Afternoon (1957),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1957.0,32.592592592592595
3379,Soul Man (1986),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1986.0,29.75
3380,"Quarry, The (1998)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1998.0,29.894868
3381,Austin Powers: The Spy Who Shagged Me (1999),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.0,24.524409448818897
3382,Blackmail (1929),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1929.0,31.0
3383,"Second Jungle Book: Mowgli & Baloo, The (1997)",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997.0,29.894868
3384,Nina Takes a Lover (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1994.0,22.666666666666668
3385,"Separation, The (La Séparation) (1994)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994.0,25.0
3386,Dunston Checks In (1996),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996.0,34.333333333333336
3387,Breakfast at Tiffany's (1961),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1961.0,31.305361305361306
3388,Halloween II (1981),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1981.0,24.644444444444446
3389,Nurse Betty (2000),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2000.0,28.989655172413794
3390,Liar Liar (1997),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997.0,25.378205128205128
3391,Red Sorghum (Hong Gao Liang) (1987),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1987.0,32.3125
3392,Final Destination (2000),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2000.0,24.537634408602152
3393,Homeward Bound: The Incredible Journey (1993),0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993.0,27.681818181818183
3394,"Iron Giant, The (1999)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.0,26.685344827586206
3395,Gossip (2000),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2000.0,21.0
3396,"Devil and Max Devlin, The (1981)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1981.0,28.333333333333332
3397,Limbo (1999),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1999.0,31.442857142857143
3398,Hilary and Jackie (1998),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1998.0,30.010752688172044
3400,Ghost in the Shell (Kokaku kidotai) (1995),0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1995.0,23.906976744186046
3401,Howling II: Your Sister Is a Werewolf (1985),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1985.0,29.333333333333332
3402,"Messenger: The Story of Joan of Arc, The (1999)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1999.0,28.669642857142858
3403,All That Jazz (1979),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1979.0,36.411458333333336
3404,"Low Down Dirty Shame, A (1994)",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994.0,26.545454545454547
3405,Bananas (1971),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1971.0,34.59832635983263
3406,Two Deaths (1995),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995.0,29.894868
3407,"Grand Day Out, A (1992)",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1992.0,27.049479166666668
3408,One Fine Day (1996),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1996.0,25.247191011235955
3409,Anatomy of a Murder (1959),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1959.0,39.079470198675494
3410,Violets Are Blue... (1986),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1986.0,35.2
3411,"Source, The (1999)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1999.0,30.352941176470587
3412,Blink (1994),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1994.0,27.61111111111111
3413,Mystery Train (1989),0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1989.0,28.725806451612904
3414,Year of Living Dangerously (1982),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1982.0,35.70384615384615
3415,Ready to Rumble (2000),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.0,16.818181818181817
3416,Jimmy Hollywood (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994.0,21.5
3417,Pumpkinhead (1988),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1988.0,29.5
3419,When the Cats Away (Chacun cherche son chat) (1996),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1996.0,28.774193548387096
3420,James and the Giant Peach (1996),0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1996.0,26.191056910569106
3421,Re-Animator (1985),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1985.0,28.368
3422,"Full Monty, The (1997)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997.0,29.59760956175299
3423,Second Best (1994),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994.0,50.0
3424,Angela's Ashes (1999),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1999.0,31.257731958762886
3425,"Visitors, The (Les Visiteurs) (1993)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1993.0,23.529411764705884
3426,Small Time Crooks (2000),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.0,29.708333333333332
3427,Zero Effect (1998),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1998.0,27.023121387283236
3428,Simon Sez (1999),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1999.0,18.0
3429,"Misérables, Les (1998)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1998.0,29.66
3430,Waltzes from Vienna (1933),0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1933.0,29.894868
3431,"Women, The (1939)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1939.0,34.42857142857143
3432,Caligula (1980),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1980.0,31.94736842105263
3433,High School High (1996),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996.0,16.571428571428573
3434,"Best Years of Our Lives, The (1946)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1946.0,36.06410256410256
3435,Wild Things (1998),0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1998.0,26.872340425531913
3436,"Mummy's Tomb, The (1942)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1942.0,30.5
3437,Cross of Iron (1977),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1977.0,37.2
3438,"Addiction, The (1995)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1995.0,27.59090909090909
3439,Even Cowgirls Get the Blues (1993),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1993.0,31.5
3440,Suicide Kings (1997),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1997.0,24.836734693877553
3441,Back to the Future Part III (1990),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1990.0,28.467469879518074
3442,Cutter's Way (1981),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1981.0,40.0
3443,Dream With the Fishes (1997),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997.0,25.05263157894737
3444,Murder! (1930),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1930.0,38.25
3445,Pal Joey (1957),0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1957.0,45.03225806451613
3446,"Big Kahuna, The (2000)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2000.0,29.686567164179106
3447,Pokémon the Movie 2000 (2000),0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.0,25.285714285714285
3448,"Scout, The (1994)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994.0,29.444444444444443
3449,Your Friends and Neighbors (1998),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1998.0,23.125
3450,Michael Collins (1996),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1996.0,30.51851851851852
3451,Oliver & Company (1988),0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988.0,22.9
3452,Deuce Bigalow: Male Gigolo (1999),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.0,23.696629213483146
3453,On Any Sunday (1971),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1971.0,44.0
3454,Mafia! (1998),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1998.0,22.41176470588235
3455,Antz (1998),0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998.0,26.142372881355932
3456,"Ninth Gate, The (2000)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2000.0,25.824324324324323
3457,"Spitfire Grill, The (1996)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996.0,31.56756756756757
3458,Beneath the Planet of the Apes (1970),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1970.0,30.941747572815533
3459,Mona Lisa (1986),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1986.0,38.175257731958766
3460,"Birdcage, The (1996)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996.0,28.70262390670554
3461,Frisk (1995),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995.0,29.894868
3462,Cyclo (1995),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1995.0,31.0625
3463,Mother (1996),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996.0,28.82608695652174
3464,It Could Happen to You (1994),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1994.0,28.636363636363637
3465,"Goofy Movie, A (1995)",0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1995.0,23.195652173913043
3466,Prancer (1989),0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1989.0,36.5
3467,"Winslow Boy, The (1998)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1998.0,32.1505376344086
3468,Dear Jesse (1997),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997.0,25.75
3469,"Devil Rides Out, The (1968)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1968.0,35.0
3470,Dark City (1998),0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1998.0,27.107632093933464
3471,"Paris, Texas (1984)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1984.0,32.3134328358209
3472,Bandits (1997),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997.0,22.0
3473,Newsies (1992),0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1992.0,20.352941176470587
3474,Now and Then (1995),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995.0,17.875
3475,Quatermass II (1957),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1957.0,35.15
3476,"Perfect Storm, The (2000)",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2000.0,29.48470588235294
3477,Return to Me (2000),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2000.0,27.91015625
3478,Mass Transit (1998),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1998.0,29.894868
3479,Joe the King (1999),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1999.0,26.2
3480,City Hall (1996),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1996.0,30.916666666666668
3481,House II: The Second Story (1987),0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1987.0,25.181818181818183
3482,Born American (1986),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1986.0,28.333333333333332
3483,Nothing to Lose (1994),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994.0,24.1
3484,Blood Simple (1984),0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1984.0,32.138775510204084
3485,Tinseltown (1998),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1998.0,29.894868
3486,"Sandpiper, The (1965)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1965.0,45.92307692307692
3487,"Colonel Chabert, Le (1994)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1994.0,38.84615384615385
3488,Mr. Wonderful (1993),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1993.0,25.5
3489,"Addams Family, The (1991)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1991.0,26.92887029288703
3490,Bronco Billy (1980),0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1980.0,37.27272727272727
3491,"Mosquito Coast, The (1986)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1986.0,30.107526881720432
3492,"Falcon and the Snowman, The (1984)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1984.0,32.94957983193277
3493,Autumn Sonata (Höstsonaten ) (1978),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1978.0,35.05882352941177
3494,Until the End of the World (Bis ans Ende der Welt) (1991),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1991.0,30.59375
3495,Jean de Florette (1986),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1986.0,33.27777777777778
3496,Highlander: Endgame (2000),1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2000.0,24.285714285714285
3497,"Bamba, La (1987)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1987.0,30.792079207920793
3498,"Glimmer Man, The (1996)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1996.0,30.636363636363637
3499,Go Fish (1994),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1994.0,29.17142857142857
3500,Robocop 3 (1993),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1993.0,34.166666666666664
3501,Jennifer 8 (1992),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1992.0,32.69565217391305
3502,Cat's Eye (1985),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1985.0,26.129032258064516
3503,Reality Bites (1994),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1994.0,24.492857142857144
3504,Dangerous Beauty (1998),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1998.0,30.596153846153847
3505,Boomerang (1992),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1992.0,27.384615384615383
3506,Underground (1995),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1995.0,28.285714285714285
3507,Harry and the Hendersons (1987),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1987.0,29.178571428571427
3508,Little City (1998),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1998.0,25.0
3509,Sleeping Beauty (1959),0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1959.0,27.59246575342466
3510,Blame It on Rio (1984),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1984.0,37.23684210526316
3511,Feeling Minnesota (1996),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1996.0,29.5
3512,Unforgotten: Twenty-Five Years After Willowbrook (1996),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1996.0,29.894868
3513,My Family (1995),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995.0,33.25
3514,"Third Miracle, The (1999)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1999.0,32.107142857142854
3515,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1999.0,34.64
3516,Jungle Fever (1991),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1991.0,31.487179487179485
3517,"Actor's Revenge, An (Yukinojo Henge) (1963)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1963.0,31.0
3518,"NeverEnding Story, The (1984)",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1984.0,25.25348189415042
3519,Another Stakeout (1993),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1993.0,25.473684210526315
